
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
  '  |____| .__|_| |_|_| |_\__, | / / / /
 =========|_|==============|___/=/_/_/_/

 :: Spring Boot ::                (v3.4.4)

2026-09-14T20:53:03.855+08:00  INFO 35132 --- [           main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.39]
2026-09-14T20:53:03.963+08:00  INFO 35132 --- [           main] o.a.c.c.C.[Tomcat].[localhost].[/api]    : Initializing Spring embedded WebApplicationContext
2026-09-14T20:53:03.964+08:00  INFO 35132 --- [           main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 2683 ms
2026-09-14T20:53:05.005+08:00  INFO 35132 --- [           main] com.alibaba.druid.pool.DruidDataSource   : {dataSource-1,master} inited
2026-09-14T20:53:05.006+08:00  INFO 35132 --- [           main] c.b.d.d.DynamicRoutingDataSource         : dynamic-datasource - add a datasource named [master] success
2026-09-14T20:53:05.008+08:00  INFO 35132 --- [           main] c.b.d.d.DynamicRoutingDataSource         : dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
2026-09-14T20:53:05.291+08:00  INFO 35132 --- [           main] c.s.c.b.config.FlywayConfiguration       : Executing primary Flyway migration (locations = db/migration/{vendor})
2026-09-14T20:53:05.331+08:00  INFO 35132 --- [           main] org.flywaydb.core.FlywayExecutor         : Database: jdbc:postgresql://127.0.0.1:5432/i6_g7b_pg (PostgreSQL 18.4)
2026-09-14T20:53:05.342+08:00  WARN 35132 --- [           main] o.f.c.internal.database.base.Database    : Flyway upgrade recommended: PostgreSQL 18.4 is newer than this version of Flyway and support has not been tested. The latest supported version of PostgreSQL is 17.
2026-09-14T20:53:05.411+08:00  INFO 35132 --- [           main] o.f.c.i.s.JdbcTableSchemaHistory         : Schema history table "public"."flyway_schema_history" does not exist yet
2026-09-14T20:53:05.416+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbValidate     : Successfully validated 90 migrations (execution time 00:00.060s)
2026-09-14T20:53:05.431+08:00  INFO 35132 --- [           main] o.f.c.i.s.JdbcTableSchemaHistory         : Creating Schema History table "public"."flyway_schema_history" ...
2026-09-14T20:53:05.467+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Current version of schema "public": << Empty Schema >>
2026-09-14T20:53:05.480+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "1 - init schema"
2026-09-14T20:53:05.545+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "2 - init data"
2026-09-14T20:53:05.601+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "3 - external datasource"
2026-09-14T20:53:05.630+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "4 - seed system data"
2026-09-14T20:53:05.649+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "5 - m seam rbac"
2026-09-14T20:53:05.699+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "6 - m seam menu seed"
2026-09-14T20:53:05.725+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "7 - init form metadata"
2026-09-14T20:53:05.760+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "8 - init bpm metadata"
2026-09-14T20:53:05.787+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "9 - init notify message"
2026-09-14T20:53:05.808+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "10 - add dict menu"
2026-09-14T20:53:05.822+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "11 - fix system menu to directory"
2026-09-14T20:53:05.835+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "12 - upgrade form config to per table"
2026-09-14T20:53:05.854+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "13 - logical delete unique constraints"
2026-09-14T20:53:05.881+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "14 - add process def"
2026-09-14T20:53:05.904+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "15 - system mgmt menu"
