Smart-WorkFlow :: Basic :: Agent	io.micrometer:context-propagation	1.1.2	compile
Smart-WorkFlow :: Basic :: Agent	io.micrometer:micrometer-commons	1.14.5	compile
Smart-WorkFlow :: Basic :: Agent	io.micrometer:micrometer-core	1.14.5	compile
Smart-WorkFlow :: Basic :: Agent	io.micrometer:micrometer-observation	1.14.5	compile
Smart-WorkFlow :: Basic :: Agent	io.netty:netty-buffer	4.1.119.Final	compile
Smart-WorkFlow :: Basic :: Agent	io.netty:netty-codec	4.1.119.Final	compile
Smart-WorkFlow :: Basic :: Agent	io.netty:netty-common	4.1.119.Final	compile
Smart-WorkFlow :: Basic :: Agent	io.netty:netty-handler	4.1.119.Final	compile
Smart-WorkFlow :: Basic :: Agent	io.netty:netty-resolver	4.1.119.Final	compile
Smart-WorkFlow :: Basic :: Agent	io.netty:netty-transport	4.1.119.Final	compile
Smart-WorkFlow :: Basic :: Agent	io.netty:netty-transport-native-unix-common	4.1.119.Final	compile
Smart-WorkFlow :: Basic :: Agent	io.projectreactor:reactor-core	3.7.4	compile
Smart-WorkFlow :: Basic :: Agent	io.swagger.core.v3:swagger-annotations-jakarta	2.2.30	compile
Smart-WorkFlow :: Basic :: Agent	jakarta.activation:jakarta.activation-api	2.1.3	compile
Smart-WorkFlow :: Basic :: Agent	jakarta.annotation:jakarta.annotation-api	2.1.1	compile
Smart-WorkFlow :: Basic :: Agent	jakarta.xml.bind:jakarta.xml.bind-api	4.0.2	compile
Smart-WorkFlow :: Basic :: Agent	javax.validation:validation-api	1.1.0.Final	compile
Smart-WorkFlow :: Basic :: Agent	net.bytebuddy:byte-buddy	1.15.11	test
Smart-WorkFlow :: Basic :: Agent	net.bytebuddy:byte-buddy-agent	1.15.11	test
Smart-WorkFlow :: Basic :: Agent	net.minidev:accessors-smart	2.5.2	test
Smart-WorkFlow :: Basic :: Agent	net.minidev:json-smart	2.5.2	test
Smart-WorkFlow :: Basic :: Agent	org.antlr:ST4	4.3.4	compile
Smart-WorkFlow :: Basic :: Agent	org.antlr:antlr-runtime	3.5.3	compile
Smart-WorkFlow :: Basic :: Agent	org.antlr:antlr4-runtime	4.13.1	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.commons:commons-collections4	4.4	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.commons:commons-compress	1.27.1	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.commons:commons-csv	1.13.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.commons:commons-exec	1.4.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.commons:commons-lang3	3.17.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.commons:commons-math3	3.6.1	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.james:apache-mime4j-core	0.8.12	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.james:apache-mime4j-dom	0.8.12	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.logging.log4j:log4j-api	2.24.3	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.logging.log4j:log4j-to-slf4j	2.24.3	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.pdfbox:fontbox	3.0.4	compile
